institution_id,display_name,category,aliases,note
am_woori_pe,우리프라이빗에퀴티자산운용,자산운용,우리프라이빗에퀴티자산운용|우리PE자산운용,
am_db,디비자산운용,자산운용,디비자산운용|DB자산운용|동부자산운용,
am_ibk,아이비케이자산운용,자산운용,아이비케이자산운용|IBK자산운용,
am_bnk,비엔케이자산운용,자산운용,비엔케이자산운용|BNK자산운용,
am_heungkuk,흥국자산운용,자산운용,흥국자산운용,
am_shinyoung,신영자산운용,자산운용,신영자산운용,
am_eugene,유진자산운용,자산운용,유진자산운용,
am_daol,다올자산운용,자산운용,다올자산운용|KTB자산운용,
am_daishin,대신자산운용,자산운용,대신자산운용,
am_kyobo_axa,교보악사자산운용,자산운용,교보악사자산운용|교보AXA자산운용,
am_kyobo_aim,교보에이아이엠자산운용,자산운용,교보에이아이엠자산운용|교보AIM자산운용,
am_midas,마이다스에셋자산운용,자산운용,마이다스에셋자산운용,
am_assetplus,에셋플러스자산운용,자산운용,에셋플러스자산운용,
am_trustone,트러스톤자산운용,자산운용,트러스톤자산운용,
am_timefolio,타임폴리오자산운용,자산운용,타임폴리오자산운용,
am_vi,브이아이자산운용,자산운용,브이아이자산운용|VI자산운용|하이자산운용,
am_vip,브이아이피자산운용,자산운용,브이아이피자산운용|VIP자산운용,
am_brain,브레인자산운용,자산운용,브레인자산운용,
am_kcgi,케이씨지아이자산운용,자산운용,케이씨지아이자산운용|KCGI자산운용|메리츠자산운용,2023년 메리츠자산운용에서 사명변경
am_kcgi_alt,케이씨지아이대체투자운용,자산운용,케이씨지아이대체투자운용|KCGI대체투자운용,
am_meritz_alt,메리츠대체투자운용,자산운용,메리츠대체투자운용|메리츠부동산자산운용,
am_koramco,코람코자산운용,자산운용,코람코자산운용,
am_masturn,마스턴투자운용,자산운용,마스턴투자운용,
am_mdm,엠디엠자산운용,자산운용,엠디엠자산운용|MDM자산운용,
am_jr,제이알투자운용,자산운용,제이알투자운용|JR투자운용,
am_pebblestone,페블스톤자산운용,자산운용,페블스톤자산운용,
am_hyundai,현대자산운용,자산운용,현대자산운용,
am_hyundai_inv,현대인베스트먼트자산운용,자산운용,현대인베스트먼트자산운용,
am_hyundai_alt,현대얼터너티브,자산운용,현대얼터너티브|현대얼터너티브자산운용,
am_hdc,에이치디씨자산운용,자산운용,에이치디씨자산운용|HDC자산운용,
am_yurie,유리자산운용,자산운용,유리자산운용,
am_plus,플러스자산운용,자산운용,플러스자산운용,
am_alpha,알파자산운용,자산운용,알파자산운용,
am_blackrock,블랙록자산운용,자산운용,블랙록자산운용,
am_fidelity,피델리티자산운용,자산운용,피델리티자산운용,
am_schroders,슈로더자산운용,자산운용,슈로더자산운용,
am_baring,베어링자산운용,자산운용,베어링자산운용,
am_ab,얼라이언스번스틴자산운용,자산운용,얼라이언스번스틴자산운용|AB자산운용,
am_templeton,템플턴하나자산운용,자산운용,템플턴하나자산운용,구 상호 미검증으로 별칭 제외
am_macquarie,맥쿼리자산운용,자산운용,맥쿼리자산운용,
am_dws,디더블유에스자산운용,자산운용,디더블유에스자산운용|DWS자산운용,
am_neuberger,누버거버먼자산운용,자산운용,누버거버먼자산운용,
am_natixis,나틱시스자산운용,자산운용,나틱시스자산운용,
am_lasalle,라살자산운용,자산운용,라살자산운용,
am_brookfield,브룩필드자산운용코리아,자산운용,브룩필드자산운용코리아|브룩필드자산운용,
am_cbre,씨비알이인베스트먼트매니지먼트자산운용,자산운용,씨비알이인베스트먼트매니지먼트자산운용|CBRE자산운용,
am_sparx,스팍스자산운용,자산운용,스팍스자산운용,
am_kendall,켄달스퀘어자산운용,자산운용,켄달스퀘어자산운용,
am_capitaland,캐피탈랜드투자운용,자산운용,캐피탈랜드투자운용,
am_keppel,케펠자산운용,자산운용,케펠자산운용,
am_ara,에이알에이코리아자산운용,자산운용,에이알에이코리아자산운용|ARA코리아자산운용,
am_quarterback,쿼터백자산운용,자산운용,쿼터백자산운용,
am_quad,쿼드자산운용,자산운용,쿼드자산운용,
am_smilegate,스마일게이트자산운용,자산운용,스마일게이트자산운용,
am_life,라이프자산운용,자산운용,라이프자산운용,
am_align,얼라인파트너스자산운용,자산운용,얼라인파트너스자산운용,
am_platform,플랫폼파트너스자산운용,자산운용,플랫폼파트너스자산운용,
am_imm,아이엠엠자산운용,자산운용,아이엠엠자산운용|IMM자산운용,
am_stic_alt,스틱얼터너티브자산운용,자산운용,스틱얼터너티브자산운용,
am_pinestreet,파인스트리트자산운용,자산운용,파인스트리트자산운용,
am_kdb_infra,산은인프라자산운용,자산운용,산은인프라자산운용|KDB인프라자산운용,
am_kgrowth,한국성장금융투자운용,자산운용,한국성장금융투자운용,
am_kbond,한국채권투자운용,자산운용,한국채권투자운용,
am_suhyup,수협자산운용,자산운용,수협자산운용,
am_welcome,웰컴자산운용,자산운용,웰컴자산운용,
am_sh,에스에이치자산운용,자산운용,에스에이치자산운용|SH자산운용,
am_kansus,칸서스자산운용,자산운용,칸서스자산운용,
am_must,머스트자산운용,자산운용,머스트자산운용,
am_ds,디에스자산운용,자산운용,디에스자산운용|DS자산운용,
am_coreate,코레이트자산운용,자산운용,코레이트자산운용,
am_tiger_alt,타이거대체투자운용,자산운용,타이거대체투자운용,
am_lb,엘비자산운용,자산운용,엘비자산운용|LB자산운용,
am_korea_alt,한국대체투자자산운용,자산운용,한국대체투자자산운용,
am_portkorea,포트코리아자산운용,자산운용,포트코리아자산운용,
am_finevalue,파인밸류자산운용,자산운용,파인밸류자산운용,
am_alpen,알펜루트자산운용,자산운용,알펜루트자산운용,
am_yookyung,유경피에스지자산운용,자산운용,유경피에스지자산운용|유경PSG자산운용,
card_shinhan,신한카드,카드,신한카드|LG카드|신한할부금융,2007년 LG카드를 합병
card_samsung,삼성카드,카드,삼성카드,
card_kb,KB국민카드,카드,KB국민카드|국민카드|KB카드,2011년 국민은행 카드사업부문에서 분사
card_hyundai,현대카드,카드,현대카드,
card_lotte,롯데카드,카드,롯데카드,
card_hana,하나카드,카드,하나카드|하나SK카드|외환카드,2014년 하나SK카드와 외환카드 합병
card_woori,우리카드,카드,우리카드,2013년 우리은행 카드사업부문에서 분사
card_bc,비씨카드,카드,비씨카드|BC카드,
card_ibk_bc,기업비씨,카드,기업비씨|기업BC,IBK 비씨카드 추정 — 법인 확정 미확인. 원문 명칭 유지
card_nh,NH농협카드,카드,NH농협카드|농협카드,별도 법인이 아니라 NH농협은행 카드사업부문
cap_hyundai,현대캐피탈,여신전문,현대캐피탈,
cap_hyundai_commercial,현대커머셜,여신전문,현대커머셜,
cap_kb,KB캐피탈,여신전문,KB캐피탈,
cap_shinhan,신한캐피탈,여신전문,신한캐피탈,
cap_hana,하나캐피탈,여신전문,하나캐피탈,
cap_woori,우리금융캐피탈,여신전문,우리금융캐피탈|아주캐피탈,2021년 아주캐피탈에서 사명변경
cap_lotte,롯데캐피탈,여신전문,롯데캐피탈,
cap_lotte_autolease,롯데오토리스,여신전문,롯데오토리스,
cap_bnk,BNK캐피탈,여신전문,BNK캐피탈,
cap_jb,JB우리캐피탈,여신전문,JB우리캐피탈|전북우리캐피탈,
cap_kdb,산은캐피탈,여신전문,산은캐피탈|KDB캐피탈,
cap_nh,NH농협캐피탈,여신전문,NH농협캐피탈|농협캐피탈,
cap_im,아이엠캐피탈,여신전문,아이엠캐피탈|iM캐피탈|DGB캐피탈,2024년 6월 DGB캐피탈에서 사명변경
cap_mg,MG캐피탈,여신전문,MG캐피탈|M캐피탈|효성캐피탈,효성캐피탈에서 M캐피탈을 거쳐 2025년 MG캐피탈로 변경
cap_meritz,메리츠캐피탈,여신전문,메리츠캐피탈,
cap_acuon,애큐온캐피탈,여신전문,애큐온캐피탈,
cap_hankook,한국캐피탈,여신전문,한국캐피탈,
cap_koreainvest,한국투자캐피탈,여신전문,한국투자캐피탈,
cap_hankookasset,한국자산캐피탈,여신전문,한국자산캐피탈,
cap_db,DB캐피탈,여신전문,DB캐피탈,
cap_hb,HB캐피탈,여신전문,HB캐피탈,
cap_nbh,NBH캐피탈,여신전문,NBH캐피탈,
cap_ok,오케이캐피탈,여신전문,오케이캐피탈|OK캐피탈,
cap_mugunghwa,무궁화캐피탈,여신전문,무궁화캐피탈,
cap_murim,무림캐피탈,여신전문,무림캐피탈,
cap_mason,메이슨캐피탈,여신전문,메이슨캐피탈,
cap_mastern,마스턴캐피탈,여신전문,마스턴캐피탈,
cap_eco,에코캐피탈,여신전문,에코캐피탈,
cap_cosmo,코스모캐피탈,여신전문,코스모캐피탈,
cap_jm,제이엠캐피탈,여신전문,제이엠캐피탈|JM캐피탈,
cap_leadingace,리딩에이스캐피탈,여신전문,리딩에이스캐피탈,
cap_bluecorner,블루코너캐피탈,여신전문,블루코너캐피탈,
cap_kcar,케이카캐피탈,여신전문,케이카캐피탈,
cap_kgm,KGM캐피탈,여신전문,KGM캐피탈,
cap_a,A캐피탈,여신전문,A캐피탈,
cap_hancom,한컴밸류인베스트먼트,여신전문,한컴밸류인베스트먼트,리스·신기술 겸영
cap_pioneer,파이오니어인베스트먼트,여신전문,파이오니어인베스트먼트,
cap_orix,오릭스캐피탈코리아,여신전문,오릭스캐피탈코리아|오릭스캐피탈,
cap_coupang,쿠팡파이낸셜,여신전문,쿠팡파이낸셜,
cap_toyota,토요타파이낸셜,여신전문,토요타파이낸셜|토요타파이낸셜서비스코리아,
cap_bmw,BMW파이낸셜,여신전문,BMW파이낸셜|BMW파이낸셜서비스코리아,
cap_mbfs,메르세데스벤츠파이낸셜서비스코리아,여신전문,메르세데스벤츠파이낸셜서비스코리아|메르세데스벤츠파이낸셜|벤츠파이낸셜,
cap_vwfs,폭스바겐파이낸셜서비스코리아,여신전문,폭스바겐파이낸셜서비스코리아|폭스바겐파이낸셜,
cap_porsche,포르쉐파이낸셜서비스코리아,여신전문,포르쉐파이낸셜서비스코리아|포르쉐파이낸셜,
cap_volvofs,볼보파이낸셜서비스코리아,여신전문,볼보파이낸셜서비스코리아|볼보파이낸셜,
cap_rci,RCI파이낸셜서비스코리아,여신전문,RCI파이낸셜서비스코리아|RCI파이낸셜,르노 계열 자동차금융사
cap_traton,트라톤파이낸셜서비스코리아,여신전문,트라톤파이낸셜서비스코리아|트라톤파이낸셜,
cap_dll,데라게란덴,여신전문,데라게란덴,
cap_deutsche_fin,도이치파이낸셜,여신전문,도이치파이낸셜,
cap_heidelberg,하이델베르그프린트파이낸스코리아,여신전문,하이델베르그프린트파이낸스코리아|하이델베르그프린트파이낸스,
ntf_ibk,IBK캐피탈,신기술금융,IBK캐피탈|아이비케이캐피탈,등기 상호는 아이비케이캐피탈
ntf_ibk_venture,아이비케이벤처투자,신기술금융,아이비케이벤처투자|IBK벤처투자,
ntf_kiwoom,키움캐피탈,신기술금융,키움캐피탈,
ntf_bookook,부국캐피탈,신기술금융,부국캐피탈,
ntf_nauib,나우아이비캐피탈,신기술금융,나우아이비캐피탈|나우IB캐피탈,
ntf_qcapital,큐캐피탈파트너스,신기술금융,큐캐피탈파트너스,
ntf_atinum,에이티넘벤처스,신기술금융,에이티넘벤처스,
ntf_samsung_venture,삼성벤처투자,신기술금융,삼성벤처투자,
ntf_posco,포스코기술투자,신기술금융,포스코기술투자,
ntf_ajuib,아주아이비투자,신기술금융,아주아이비투자|아주IB투자,
ntf_wooritech,우리기술투자,신기술금융,우리기술투자,
ntf_hana,하나벤처스,신기술금융,하나벤처스,
ntf_lotte,롯데벤처스,신기술금융,롯데벤처스,
ntf_nh,엔에이치벤처투자,신기술금융,엔에이치벤처투자|NH벤처투자,
ntf_kt,케이티인베스트먼트,신기술금융,케이티인베스트먼트|KT인베스트먼트,
ntf_gs,지에스벤처스,신기술금융,지에스벤처스|GS벤처스,
ntf_sbi,에스비아이캐피탈,신기술금융,에스비아이캐피탈|SBI캐피탈,
ntf_hyundai,현대투자파트너스,신기술금융,현대투자파트너스,
ntf_synergyib,시너지아이비투자,신기술금융,시너지아이비투자|시너지IB투자,
ntf_nongshim,농심캐피탈,신기술금융,농심캐피탈,
ntf_seah,세아기술투자,신기술금융,세아기술투자,
ntf_dongwon,동원기술투자,신기술금융,동원기술투자,
ntf_hyosung,효성벤처스,신기술금융,효성벤처스,
ntf_lx,엘엑스벤처스,신기술금융,엘엑스벤처스|LX벤처스,
ntf_doosan,두산인베스트먼트,신기술금융,두산인베스트먼트,
ntf_yg,와이지인베스트먼트,신기술금융,와이지인베스트먼트|YG인베스트먼트,
ntf_ace,에이스투자금융,신기술금융,에이스투자금융,
ntf_daejeon,대전투자금융,신기술금융,대전투자금융,
ntf_koreaomega,코리아오메가투자금융,신기술금융,코리아오메가투자금융,
ntf_jb,제이비인베스트먼트,신기술금융,제이비인베스트먼트|JB인베스트먼트,
ntf_nice,나이스투자파트너스,신기술금융,나이스투자파트너스,
loan_apro,아프로파이낸셜대부,대부,아프로파이낸셜대부|러시앤캐시|아프로파이낸셜,2023년 10월 대부업 등록 반납
loan_leadcorp,리드코프,대부,리드코프,대부업과 석유유통업 겸영 상장사
loan_welcome,웰컴크레디라인대부,대부,웰컴크레디라인대부|웰컴크레디라인,
loan_sanwa,산와대부,대부,산와대부|산와머니,2019년 신규대출 중단 이후 존속 여부 미확인
loan_baro,바로크레디트대부,대부,바로크레디트대부|바로크레디트,
fin_naver,네이버파이낸셜,전자금융,네이버파이낸셜,
fin_kakaopay,카카오페이,전자금융,카카오페이,
fin_toss,비바리퍼블리카,전자금융,비바리퍼블리카,토스 브랜드 운영사
fin_tosspayments,토스페이먼츠,전자금융,토스페이먼츠,
fin_hecto,헥토파이낸셜,전자금융,헥토파이낸셜|세틀뱅크,2022년 6월 세틀뱅크에서 사명변경
fin_kginicis,KG이니시스,전자금융,KG이니시스|이니시스,
fin_kgmobilians,KG모빌리언스,전자금융,KG모빌리언스|모빌리언스,
fin_nhnkcp,NHN KCP,전자금융,NHN KCP|NHN한국사이버결제|한국사이버결제,2023년 3월 사명변경
fin_nicepayments,나이스페이먼츠,전자금융,나이스페이먼츠,
fin_kicc,한국정보통신,전자금융,한국정보통신,
fin_danal,다날,전자금융,,
fin_payco,NHN페이코,전자금융,NHN페이코|페이코,
fin_coupangpay,쿠팡페이,전자금융,쿠팡페이,
fin_smartro,스마트로,전자금융,스마트로,
fin_kis,KIS정보통신,전자금융,KIS정보통신,
fin_galaxia,갤럭시아머니트리,전자금융,갤럭시아머니트리|갤럭시아컴즈,2021년 갤럭시아컴즈에서 사명변경
fin_kftc,금융결제원,전자금융,금융결제원,
soc_nhis,국민건강보험공단,사회보험,국민건강보험공단|건강보험공단|국민건강보험|노인장기요양보험,4대 사회보험(건강·장기요양) 징수기관 — exclude_categories로 A열에서 뺀다. 별칭은 고유 명칭만 둔다('건강보험' 같은 일반 명사는 다른 상호를 삼킨다)
soc_nps,국민연금공단,사회보험,국민연금공단|국민연금관리공단|국민연금,4대 사회보험(국민연금) 징수기관 — 별칭에 '연금' 단독은 넣지 않는다(연금보험사와 충돌)
soc_comwel,근로복지공단,사회보험,근로복지공단|고용산재보험토탈서비스|고용산재보험,4대 사회보험(고용·산재) 징수기관 — 별칭에 '고용보험'·'산재보험'을 넣으면 '한국고용보험사무소' 같은 다른 상호를 삼킨다
